high_season,min_diff,delay_15,period_day,TIPOVUELO
1,-2,0,afternoon,I
1,18,1,afternoon,I
1,18,1,afternoon,I
1,7,0,afternoon,I
1,7,0,afternoon,I
1,1,0,afternoon,I
1,37,1,afternoon,I
1,75,1,night,I
1,-3,0,night,I
1,9,0,night,I
1,18,1,night,I
1,12,0,night,I
1,15,0,night,I
1,5,0,night,I
1,14,0,night,I
1,20,1,night,I
1,-7,0,night,I
1,-2,0,night,I
1,-6,0,night,I
1,-2,0,night,I
1,10,0,afternoon,I
1,0,0,afternoon,I
1,5,0,morning,I
1,-6,0,afternoon,I
1,9,0,night,I
1,5,0,morning,I
1,25,1,night,I
1,-5,0,morning,N
1,1,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,-3,0,morning,N
1,1,0,morning,N
1,1,0,morning,N
1,-4,0,morning,N
1,-4,0,morning,N
1,-4,0,morning,N
1,2,0,morning,N
1,-3,0,morning,N
1,2,0,morning,N
1,25,1,morning,N
1,-1,0,morning,N
1,3,0,morning,N
1,-4,0,morning,N
1,4,0,morning,N
1,-3,0,morning,N
1,-1,0,morning,N
1,4,0,morning,N
1,14,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,-2,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,4,0,morning,N
1,12,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,35,1,afternoon,N
1,-2,0,afternoon,N
1,0,0,afternoon,N
1,4,0,afternoon,N
1,7,0,afternoon,N
1,53,1,afternoon,N
1,1,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,-3,0,afternoon,N
1,-2,0,afternoon,N
1,-1,0,afternoon,N
1,11,0,afternoon,N
1,10,0,afternoon,N
1,5,0,morning,N
1,-7,0,morning,N
1,-2,0,morning,N
1,8,0,morning,N
1,2,0,morning,N
1,-2,0,morning,N
1,-2,0,morning,N
1,-7,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,11,0,morning,N
1,10,0,morning,N
1,20,1,morning,N
1,10,0,morning,N
1,-2,0,morning,N
1,3,0,morning,N
1,2,0,morning,N
1,1,0,morning,N
1,-1,0,morning,N
1,3,0,morning,N
1,1,0,morning,N
1,-4,0,morning,N
1,-1,0,morning,N
1,6,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,14,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,11,0,morning,N
1,-1,0,afternoon,N
1,8,0,morning,N
1,-4,0,morning,N
1,-4,0,afternoon,N
1,-4,0,morning,N
1,24,1,morning,N
1,-4,0,afternoon,N
1,1,0,morning,N
1,-3,0,morning,N
1,5,0,afternoon,N
1,-3,0,morning,N
1,-1,0,morning,N
1,-5,0,afternoon,N
1,-1,0,morning,N
1,12,0,morning,N
1,-2,0,morning,N
1,12,0,morning,N
1,6,0,morning,N
1,-3,0,morning,N
1,-1,0,morning,N
1,1,0,morning,N
1,-6,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,0,0,morning,N
1,12,0,morning,N
1,7,0,morning,N
1,7,0,morning,N
1,-1,0,morning,N
1,3,0,morning,N
1,5,0,morning,N
1,-3,0,morning,N
1,0,0,morning,N
1,6,0,morning,N
1,4,0,morning,N
1,-5,0,morning,N
1,-3,0,morning,N
1,8,0,morning,N
1,0,0,morning,N
1,3,0,morning,N
1,21,1,morning,N
1,12,0,morning,N
1,1,0,morning,N
1,0,0,morning,N
1,-4,0,afternoon,N
1,12,0,afternoon,N
1,-4,0,afternoon,N
1,-2,0,afternoon,N
1,-1,0,afternoon,N
1,0,0,afternoon,N
1,-2,0,afternoon,N
1,-6,0,afternoon,N
1,-3,0,afternoon,N
1,2,0,afternoon,N
1,-1,0,afternoon,N
1,3,0,afternoon,N
1,7,0,afternoon,N
1,-7,0,afternoon,N
1,-7,0,afternoon,N
1,9,0,afternoon,N
1,4,0,afternoon,N
1,-5,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,2,0,afternoon,N
1,1,0,afternoon,N
1,10,0,afternoon,N
1,0,0,afternoon,N
1,6,0,afternoon,N
1,0,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,0,0,afternoon,N
1,-2,0,afternoon,N
1,2,0,afternoon,N
1,0,0,afternoon,N
1,-8,0,afternoon,N
1,-1,0,afternoon,N
1,-4,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,30,1,afternoon,N
1,15,0,afternoon,N
1,-6,0,night,N
1,-3,0,night,N
1,-2,0,night,N
1,4,0,night,N
1,0,0,night,N
1,3,0,night,N
1,-1,0,night,N
1,-2,0,night,N
1,-3,0,night,N
1,-3,0,night,N
1,0,0,night,N
1,-7,0,night,N
1,-2,0,night,N
1,5,0,night,N
1,26,1,night,N
1,22,1,night,N
1,-2,0,night,N
1,-6,0,night,N
1,2,0,night,N
1,3,0,night,N
1,1,0,night,N
1,3,0,night,N
1,0,0,night,N
1,4,0,night,N
1,11,0,night,N
1,9,0,night,N
1,-2,0,night,N
1,0,0,morning,N
1,-8,0,morning,N
1,-3,0,morning,N
1,0,0,morning,N
1,-4,0,morning,N
1,2,0,morning,N
1,1,0,morning,N
1,-3,0,morning,N
1,-9,0,morning,N
1,3,0,morning,N
1,-1,0,morning,N
1,7,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,-2,0,morning,N
1,-2,0,morning,N
1,-1,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,-7,0,afternoon,N
1,-4,0,afternoon,N
1,1,0,afternoon,N
1,10,0,afternoon,N
1,4,0,afternoon,N
1,-3,0,afternoon,N
1,-4,0,afternoon,N
1,4,0,afternoon,N
1,-2,0,afternoon,N
1,5,0,afternoon,N
1,9,0,afternoon,N
1,5,0,afternoon,N
1,-2,0,afternoon,N
1,5,0,afternoon,N
1,-4,0,afternoon,N
1,-4,0,afternoon,N
1,-3,0,afternoon,N
1,-9,0,afternoon,N
1,0,0,afternoon,N
1,0,0,afternoon,N
1,-6,0,afternoon,N
1,0,0,afternoon,N
1,-2,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,96,1,afternoon,N
1,0,0,afternoon,N
1,24,1,afternoon,N
1,1,0,afternoon,N
1,13,0,afternoon,N
1,10,0,afternoon,N
1,-4,0,morning,N
1,-5,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,0,0,morning,N
1,32,1,morning,N
1,2,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,-1,0,morning,N
1,16,1,morning,N
1,21,1,morning,N
1,14,0,morning,N
1,115,1,morning,N
1,7,0,morning,N
1,2,0,morning,N
1,-2,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,-4,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,2,0,morning,N
1,4,0,morning,N
1,-2,0,morning,N
1,14,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,3,0,afternoon,N
1,0,0,morning,N
1,0,0,afternoon,N
1,-4,0,afternoon,N
1,5,0,afternoon,N
1,-2,0,afternoon,N
1,-5,0,afternoon,N
1,-1,0,afternoon,N
1,-2,0,morning,N
1,1,0,afternoon,N
1,6,0,afternoon,N
1,-2,0,afternoon,N
1,5,0,afternoon,N
1,-1,0,afternoon,N
1,-1,0,afternoon,N
1,4,0,morning,N
1,-5,0,afternoon,N
1,4,0,afternoon,N
1,-2,0,afternoon,N
1,13,0,afternoon,N
1,1,0,afternoon,N
1,0,0,afternoon,N
1,0,0,morning,N
1,-4,0,afternoon,N
1,32,1,afternoon,N
1,-3,0,afternoon,N
1,10,0,afternoon,N
1,-8,0,afternoon,N
1,0,0,afternoon,N
1,45,1,afternoon,N
1,-3,0,afternoon,N
1,-2,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,0,0,afternoon,N
1,2,0,afternoon,N
1,-8,0,afternoon,N
1,3,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,-10,0,afternoon,N
1,-2,0,afternoon,N
1,-5,0,afternoon,N
1,3,0,afternoon,N
1,-4,0,afternoon,N
1,-1,0,afternoon,N
1,3,0,afternoon,N
1,-3,0,afternoon,N
1,1,0,afternoon,N
1,0,0,afternoon,N
1,2,0,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,4,0,afternoon,N
1,-6,0,morning,N
1,5,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,20,1,morning,N
1,0,0,morning,N
1,1,0,morning,N
1,-1,0,morning,N
1,1,0,morning,N
1,-1,0,morning,N
1,5,0,morning,N
1,-4,0,morning,N
1,12,0,morning,N
1,-3,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,0,0,morning,N
1,0,0,morning,N
1,-4,0,morning,N
1,-2,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,3,0,morning,N
1,3,0,morning,N
1,0,0,morning,N
1,-3,0,morning,N
1,-6,0,afternoon,N
1,0,0,night,N
1,0,0,night,N
1,-3,0,night,N
1,8,0,night,N
1,-4,0,night,N
1,10,0,night,N
1,23,1,night,N
1,-1,0,night,N
1,-3,0,night,N
1,14,0,night,N
1,14,0,night,N
1,5,0,night,N
1,3,0,night,N
1,1,0,night,N
1,0,0,night,N
1,11,0,night,N
1,20,1,night,N
1,74,1,night,N
1,26,1,night,N
1,12,0,night,N
1,13,0,night,N
1,2,0,night,N
1,0,0,night,N
1,0,0,night,N
1,13,0,night,N
1,14,0,night,N
1,-2,0,night,N
1,1,0,night,N
1,18,1,night,N
1,4,0,night,N
1,30,1,night,N
1,-2,0,afternoon,N
1,-3,0,morning,N
1,-3,0,morning,N
1,10,0,morning,N
1,2,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,29,1,morning,N
1,3,0,morning,N
1,2,0,morning,N
1,1,0,morning,N
1,15,0,morning,N
1,-2,0,morning,N
1,18,1,morning,N
1,6,0,morning,N
1,0,0,morning,N
1,11,0,morning,N
1,-5,0,morning,N
1,2,0,morning,N
1,4,0,morning,N
1,1,0,morning,N
1,0,0,morning,N
1,6,0,morning,N
1,0,0,morning,N
1,-6,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,1,0,morning,N
1,1,0,morning,N
1,6,0,morning,N
1,10,0,morning,N
1,0,0,morning,N
1,-2,0,afternoon,N
1,-3,0,afternoon,N
1,-4,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,5,0,afternoon,N
1,-2,0,afternoon,N
1,2,0,afternoon,N
1,7,0,afternoon,N
1,9,0,afternoon,N
1,16,1,afternoon,N
1,-2,0,afternoon,N
1,3,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,-4,0,afternoon,N
1,-2,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,10,0,afternoon,N
1,5,0,afternoon,N
1,2,0,afternoon,N
1,-6,0,afternoon,N
1,3,0,afternoon,N
1,17,1,afternoon,N
1,-4,0,afternoon,N
1,-1,0,afternoon,N
1,16,1,afternoon,N
1,-5,0,afternoon,N
1,-1,0,afternoon,N
1,-2,0,night,N
1,2,0,afternoon,N
1,-1,0,afternoon,N
1,0,0,afternoon,N
1,-5,0,night,N
1,2,0,afternoon,N
1,3,0,afternoon,N
1,-4,0,afternoon,N
1,7,0,night,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,0,0,night,N
1,-1,0,afternoon,N
1,-1,0,afternoon,N
1,-1,0,afternoon,N
1,-1,0,night,N
1,-3,0,morning,N
1,2,0,morning,N
1,-2,0,morning,N
1,1,0,morning,N
1,-5,0,morning,N
1,-6,0,morning,N
1,3,0,morning,N
1,-2,0,morning,N
1,-4,0,morning,N
1,-5,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,-2,0,morning,N
1,-1,0,morning,N
1,-1,0,morning,N
1,6,0,morning,N
1,-2,0,morning,N
1,-2,0,morning,N
1,18,1,morning,N
1,4,0,morning,N
1,8,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,4,0,morning,N
1,104,1,morning,N
1,6,0,morning,N
1,4,0,morning,N
1,-4,0,morning,N
1,-4,0,night,N
1,-2,0,afternoon,N
1,-1,0,afternoon,N
1,5,0,afternoon,N
1,-4,0,afternoon,N
1,-2,0,afternoon,N
1,-5,0,afternoon,N
1,-1,0,afternoon,N
1,5,0,afternoon,N
1,-3,0,afternoon,N
1,5,0,afternoon,N
1,28,1,afternoon,N
1,8,0,afternoon,N
1,30,1,afternoon,N
1,0,0,afternoon,N
1,7,0,afternoon,N
1,2,0,afternoon,N
1,-6,0,afternoon,N
1,10,0,afternoon,N
1,3,0,afternoon,N
1,12,0,afternoon,N
1,81,1,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,21,1,afternoon,N
1,-1,0,afternoon,N
1,3,0,afternoon,N
1,-3,0,morning,N
1,-9,0,morning,N
1,-1,0,morning,N
1,-1,0,morning,N
1,4,0,morning,N
1,-5,0,morning,N
1,-9,0,morning,N
1,2,0,morning,N
1,-7,0,morning,N
1,4,0,morning,N
1,-5,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,12,0,morning,N
1,-3,0,morning,N
1,-9,0,morning,N
1,-2,0,morning,N
1,-4,0,morning,N
1,1,0,morning,N
1,-3,0,morning,N
1,1,0,morning,N
1,-3,0,morning,N
1,-6,0,morning,N
1,-6,0,morning,N
1,-1,0,morning,N
1,0,0,morning,N
1,3,0,morning,N
1,1,0,morning,N
1,35,1,morning,N
1,-3,0,morning,N
1,37,1,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,40,1,morning,N
1,7,0,morning,N
1,1,0,morning,N
1,-2,0,afternoon,N
1,-3,0,morning,N
1,-2,0,morning,N
1,1,0,morning,N
1,0,0,morning,N
1,13,0,morning,N
1,1,0,morning,N
1,0,0,afternoon,N
1,0,0,morning,N
1,-4,0,morning,N
1,-6,0,morning,N
1,-4,0,morning,N
1,-1,0,morning,N
1,-6,0,morning,N
1,1,0,afternoon,N
1,-3,0,morning,N
1,0,0,morning,N
1,3,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,4,0,morning,N
1,-2,0,afternoon,N
1,0,0,morning,N
1,-2,0,morning,N
1,-7,0,afternoon,N
1,1,0,afternoon,N
1,-2,0,afternoon,N
1,0,0,afternoon,N
1,-1,0,afternoon,N
1,0,0,afternoon,N
1,-3,0,afternoon,N
1,0,0,afternoon,N
1,-3,0,afternoon,N
1,41,1,afternoon,N
1,-2,0,afternoon,N
1,-6,0,afternoon,N
1,-1,0,afternoon,N
1,-5,0,afternoon,N
1,0,0,afternoon,N
1,-3,0,afternoon,N
1,1,0,afternoon,N
1,-2,0,afternoon,N
1,10,0,afternoon,N
1,11,0,afternoon,N
1,6,0,afternoon,N
1,-4,0,afternoon,N
1,4,0,afternoon,N
1,4,0,afternoon,N
1,-9,0,afternoon,N
1,-1,0,afternoon,N
1,19,1,afternoon,N
1,8,0,afternoon,N
1,-5,0,afternoon,N
1,-2,0,afternoon,N
1,9,0,afternoon,N
1,8,0,afternoon,N
1,11,0,afternoon,N
1,43,1,afternoon,N
1,18,1,afternoon,N
1,-7,0,afternoon,N
1,-3,0,afternoon,N
1,36,1,afternoon,N
1,-2,0,afternoon,N
1,8,0,afternoon,N
1,4,0,afternoon,N
1,-2,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,2,0,afternoon,N
1,3,0,afternoon,N
1,9,0,afternoon,N
1,12,0,afternoon,N
1,-3,0,afternoon,N
1,-5,0,afternoon,N
1,-2,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,2,0,night,N
1,-4,0,night,N
1,16,1,night,N
1,-1,0,night,N
1,-5,0,night,N
1,-5,0,night,N
1,-2,0,night,N
1,1,0,night,N
1,3,0,morning,N
1,-1,0,morning,N
1,3,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,-3,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,-4,0,morning,N
1,-4,0,morning,N
1,-5,0,morning,N
1,4,0,morning,N
1,0,0,morning,N
1,31,1,morning,N
1,-5,0,morning,N
1,-1,0,morning,N
1,-4,0,morning,N
1,1,0,morning,N
1,1,0,morning,N
1,4,0,morning,N
1,-3,0,morning,N
1,-1,0,morning,N
1,-5,0,morning,N
1,4,0,morning,N
1,10,0,morning,N
1,4,0,morning,N
1,2,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,2,0,morning,N
1,0,0,morning,N
1,0,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,0,0,morning,N
1,-4,0,morning,N
1,-1,0,morning,N
1,23,1,morning,N
1,-5,0,morning,N
1,2,0,morning,N
1,-1,0,morning,N
1,-6,0,morning,N
1,1,0,morning,N
1,-3,0,morning,N
1,1,0,morning,N
1,-6,0,morning,N
1,-1,0,morning,N
1,-4,0,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,3,0,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,6,0,morning,N
1,-2,0,afternoon,N
1,-8,0,afternoon,N
1,1,0,afternoon,N
1,5,0,afternoon,N
1,-3,0,afternoon,N
1,73,1,afternoon,N
1,-6,0,afternoon,N
1,9,0,afternoon,N
1,4,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,-3,0,afternoon,N
1,13,0,afternoon,N
1,-1,0,afternoon,N
1,4,0,afternoon,N
1,1,0,afternoon,N
1,0,0,afternoon,N
1,-5,0,afternoon,N
1,-2,0,afternoon,N
1,-5,0,afternoon,N
1,-7,0,afternoon,N
1,-4,0,afternoon,N
1,-5,0,afternoon,N
1,0,0,afternoon,N
1,-7,0,afternoon,N
1,-6,0,afternoon,N
1,2,0,afternoon,N
1,0,0,afternoon,N
1,1,0,afternoon,N
1,-3,0,afternoon,N
1,-7,0,afternoon,N
1,-7,0,afternoon,N
1,-2,0,afternoon,N
1,-2,0,night,N
1,-3,0,afternoon,N
1,-4,0,afternoon,N
1,-3,0,afternoon,N
1,12,0,afternoon,N
1,5,0,afternoon,N
1,0,0,afternoon,N
1,0,0,afternoon,N
1,-7,0,afternoon,N
1,2,0,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,3,0,afternoon,N
1,-4,0,afternoon,N
1,-2,0,afternoon,N
1,-3,0,afternoon,N
1,-4,0,afternoon,N
1,3,0,afternoon,N
1,1,0,afternoon,N
1,-1,0,afternoon,N
1,-4,0,afternoon,N
1,-3,0,afternoon,N
1,-2,0,afternoon,N
1,-5,0,afternoon,N
1,6,0,afternoon,N
1,3,0,afternoon,N
1,2,0,afternoon,N
1,17,1,afternoon,N
1,10,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,-2,0,afternoon,N
1,-1,0,afternoon,N
1,10,0,afternoon,N
1,-2,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,-1,0,afternoon,N
1,1,0,afternoon,N
1,6,0,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,16,1,afternoon,N
1,20,1,afternoon,N
1,-1,0,afternoon,N
1,-3,0,afternoon,N
1,-1,0,afternoon,N
1,-3,0,afternoon,N
1,0,0,afternoon,N
1,9,0,afternoon,N
1,-5,0,afternoon,N
1,33,1,afternoon,N
1,106,1,afternoon,N
1,18,1,afternoon,N
1,3,0,afternoon,N
1,1,0,afternoon,N
1,-2,0,afternoon,N
1,-1,0,night,N
1,0,0,night,N
1,20,1,afternoon,N
1,-4,0,night,N
1,67,1,afternoon,N
1,7,0,night,N
1,-1,0,afternoon,N
1,-5,0,morning,N
1,-3,0,morning,N
1,-2,0,morning,N
1,-3,0,morning,N
1,-9,0,morning,N
1,-4,0,morning,N
1,-3,0,morning,N
1,-5,0,morning,N
1,-8,0,morning,N
1,-5,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,0,0,morning,N
1,-5,0,morning,N
1,22,1,morning,N
1,-4,0,morning,N
1,0,0,morning,N
1,-2,0,morning,N
1,2,0,morning,N
1,-3,0,morning,N
1,-4,0,morning,N
1,5,0,morning,N
1,-4,0,morning,N
1,5,0,morning,N
1,-2,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,8,0,morning,N
1,12,0,morning,N
1,1,0,morning,N
1,-6,0,morning,N
1,1,0,afternoon,N
1,-4,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,4,0,morning,N
1,-7,0,morning,N
1,-10,0,morning,N
1,-6,0,morning,N
1,0,0,morning,N
1,4,0,morning,N
1,6,0,morning,N
1,16,1,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,12,0,morning,N
1,10,0,morning,N
1,5,0,morning,N
1,11,0,morning,N
1,-1,0,morning,N
1,8,0,morning,N
1,-8,0,morning,N
1,11,0,morning,N
1,3,0,morning,N
1,3,0,morning,N
1,-1,0,morning,N
1,5,0,morning,N
1,0,0,morning,N
1,9,0,morning,N
1,-1,0,morning,N
1,1,0,morning,N
1,6,0,morning,N
1,4,0,afternoon,N
1,30,1,afternoon,N
1,-2,0,afternoon,N
1,32,1,afternoon,N
1,3,0,afternoon,N
1,-2,0,night,N
1,5,0,afternoon,N
1,15,0,afternoon,N
1,67,1,afternoon,N
1,2,0,afternoon,N
1,5,0,afternoon,N
1,2,0,afternoon,N
1,14,0,afternoon,N
1,1,0,afternoon,N
1,16,1,afternoon,N
1,-1,0,afternoon,N
1,24,1,afternoon,N
1,10,0,afternoon,N
1,3,0,afternoon,N
1,-1,0,afternoon,N
1,3,0,afternoon,N
1,5,0,afternoon,N
1,2,0,afternoon,N
1,-12,0,afternoon,N
1,7,0,afternoon,N
1,18,1,afternoon,N
1,-2,0,afternoon,N
1,0,0,afternoon,N
1,10,0,afternoon,N
1,4,0,night,N
1,2,0,afternoon,N
1,1,0,afternoon,N
1,16,1,afternoon,N
1,-10,0,night,N
1,16,1,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,0,0,night,N
1,-1,0,afternoon,N
1,3,0,afternoon,N
1,3,0,afternoon,N
1,-3,0,night,N
1,13,0,afternoon,N
1,28,1,afternoon,N
1,0,0,night,N
1,44,1,night,N
1,-5,0,night,N
1,-4,0,night,N
1,4,0,night,N
1,0,0,night,N
1,10,0,night,N
1,4,0,night,N
1,-1,0,night,N
1,1,0,night,N
1,16,1,night,N
1,-2,0,night,N
1,-3,0,night,N
1,4,0,night,N
1,-7,0,night,N
1,-5,0,night,N
1,0,0,night,N
1,-2,0,night,N
1,-2,0,night,N
1,5,0,night,N
1,1,0,night,N
1,8,0,night,N
1,-2,0,night,N
1,2,0,night,N
1,32,1,night,N
1,-3,0,night,N
1,0,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,-2,0,morning,N
1,5,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,-8,0,morning,N
1,-12,0,morning,N
1,-4,0,morning,N
1,29,1,morning,N
1,0,0,morning,N
1,-7,0,morning,N
1,18,1,morning,N
1,0,0,morning,N
1,-1,0,morning,N
1,-5,0,morning,N
1,-1,0,morning,N
1,-1,0,morning,N
1,-3,0,morning,N
1,-1,0,morning,N
1,-2,0,morning,N
1,-5,0,morning,N
1,4,0,morning,N
1,-1,0,morning,N
1,1,0,morning,N
1,-2,0,morning,N
1,16,1,morning,N
1,0,0,morning,N
1,0,0,morning,N
1,0,0,morning,N
1,-12,0,afternoon,N
1,2,0,afternoon,N
1,9,0,afternoon,N
1,22,1,afternoon,N
1,20,1,afternoon,N
1,-1,0,afternoon,N
1,5,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,-3,0,afternoon,N
1,4,0,afternoon,N
1,-1,0,afternoon,N
1,2,0,afternoon,N
1,-2,0,afternoon,N
1,-4,0,afternoon,N
1,-4,0,afternoon,N
1,-4,0,afternoon,N
1,10,0,afternoon,N
1,-4,0,afternoon,N
1,10,0,afternoon,N
1,7,0,afternoon,N
1,4,0,afternoon,N
1,-5,0,afternoon,N
1,-4,0,afternoon,N
1,27,1,afternoon,N
1,7,0,afternoon,N
1,3,0,afternoon,N
1,7,0,afternoon,N
1,81,1,afternoon,N
1,1,0,afternoon,N
1,-5,0,night,N
1,-2,0,night,N
1,6,0,night,N
1,-1,0,night,N
1,10,0,night,N
1,11,0,night,N
1,2,0,night,N
1,4,0,night,N
1,5,0,night,N
1,2,0,night,N
1,2,0,night,N
1,3,0,night,N
1,9,0,night,N
1,-3,0,night,N
1,5,0,night,N
1,7,0,night,N
1,7,0,night,N
1,15,0,night,N
1,-4,0,night,N
1,2,0,night,N
1,-2,0,night,N
1,2,0,night,N
1,7,0,night,N
1,7,0,night,N
1,9,0,night,N
1,-2,0,night,N
1,2,0,night,N
1,7,0,night,N
1,0,0,night,N
1,13,0,night,N
1,-2,0,night,N
1,-2,0,night,N
1,-5,0,night,N
1,1,0,night,N
1,-7,0,night,N
1,-8,0,night,N
1,-3,0,night,N
1,-11,0,morning,I
1,16,1,morning,I
1,0,0,morning,I
1,-1,0,morning,I
1,1,0,morning,I
1,3,0,morning,I
1,1,0,morning,I
1,-3,0,morning,I
1,3,0,morning,I
1,-1,0,morning,I
1,-10,0,morning,I
1,13,0,morning,I
1,4,0,morning,I
1,9,0,morning,I
1,-2,0,morning,I
1,10,0,morning,I
1,3,0,morning,I
1,4,0,morning,I
1,25,1,morning,I
1,-7,0,morning,I
1,-4,0,morning,I
1,-4,0,morning,I
1,-3,0,morning,I
1,13,0,morning,I
1,1,0,morning,I
1,3,0,morning,I
1,-10,0,morning,I
1,7,0,morning,I
1,3,0,morning,I
1,-4,0,morning,I
1,-1,0,night,I
1,-3,0,night,I
1,-1,0,night,I
1,-6,0,night,I
1,-8,0,night,I
1,20,1,night,I
1,-4,0,night,I
1,10,0,night,I
1,2,0,night,I
1,0,0,night,I
1,-1,0,night,I
1,19,1,night,I
1,10,0,night,I
1,35,1,night,I
1,35,1,night,I
1,5,0,night,I
1,5,0,night,I
1,4,0,night,I
1,26,1,night,I
1,-1,0,night,I
1,6,0,night,I
1,11,0,night,I
1,12,0,night,I
1,4,0,night,I
1,4,0,night,I
1,27,1,night,I
1,-2,0,night,I
1,49,1,night,I
1,1,0,night,I
1,0,0,night,I
1,-1,0,afternoon,I
1,7,0,afternoon,I
1,29,1,afternoon,I
1,4,0,afternoon,I
1,-5,0,afternoon,I
1,-1,0,afternoon,I
1,12,0,afternoon,I
1,0,0,afternoon,I
1,-1,0,afternoon,I
1,-6,0,afternoon,I
1,-3,0,afternoon,I
1,3,0,afternoon,I
1,-3,0,afternoon,I
1,10,0,afternoon,I
1,14,0,afternoon,I
1,1,0,afternoon,I
1,6,0,afternoon,I
1,11,0,afternoon,I
1,95,1,afternoon,I
1,18,1,afternoon,I
1,-2,0,afternoon,I
1,-1,0,afternoon,I
1,-2,0,afternoon,I
1,0,0,afternoon,I
